name,filepath_raw,resolved,exists,sha256
texture.png.018,//..\..\..\distractors\library\small\gso__US_Army_Stash_Lunch_Bag\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__US_Army_Stash_Lunch_Bag\materials\textures\texture.png,True,a80e0e7c7a4140d2b3551f61b2a8ce73d2788345058126a4190fb3093a15a95c
texture.png.019,//..\..\..\distractors\library\small\gso__U_By_Kotex_Sleek_Regular_Unscented_Tampons_36_Ct_Box\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__U_By_Kotex_Sleek_Regular_Unscented_Tampons_36_Ct_Box\materials\textures\texture.png,True,99ece9018983d4295e25fe14ab9d7461b3aa9134def9ddafdab1d85aa55df0ed
texture.png.020,//..\..\..\distractors\library\small\gso__Vans_Cereal_Honey_Nut_Crunch_11_oz_box\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Vans_Cereal_Honey_Nut_Crunch_11_oz_box\materials\textures\texture.png,True,a8d20a316353504800253efbafbf143a7a26a5e265420541bf52a7a486e1b697
texture.png.021,//..\..\..\distractors\library\small\gso__Vtech_Stack_Sing_Rings_636_Months\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Vtech_Stack_Sing_Rings_636_Months\materials\textures\texture.png,True,3fc37dee409d40e9f2c98b90f6394d6b9622b3f88c82850e5a3524853a85c884
texture.png.022,//..\..\..\distractors\library\small\gso__Weisshai_Great_White_Shark\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Weisshai_Great_White_Shark\materials\textures\texture.png,True,ba9ce34f7a97ae62a35d62c34710ab56597f58ba0014363d8a38535d5f744858
texture.png.023,//..\..\..\distractors\library\small\gso__Wooden_ABC_123_Blocks_50_pack\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Wooden_ABC_123_Blocks_50_pack\materials\textures\texture.png,True,d07c0d4c951c623e20d8a1c6b3319934a662bbbe963c3a444351d660ac203ec0
texture.png.024,//..\..\..\distractors\library\indoor\gso__Central_Garden_Flower_Pot_Goo_425\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\gso__Central_Garden_Flower_Pot_Goo_425\materials\textures\texture.png,True,5d5ca65c0e92708d268f7e1323b77ce6439ec068ad985524d3a8540715eddfe7
texture.png.025,//..\..\..\distractors\library\indoor\gso__Ecoforms_Plant_Container_URN_NAT\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\gso__Ecoforms_Plant_Container_URN_NAT\materials\textures\texture.png,True,36f2b888d70dd4f4ac4375621a8dc5b4ebe15b92bee9887477a0e9281c53df39
texture.png.026,//..\..\..\distractors\library\indoor\gso__Snack_Catcher_Snack_Dispenser\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\gso__Snack_Catcher_Snack_Dispenser\materials\textures\texture.png,True,6d4a31e932bcc1271df9fb4c476d93334c1360a2428408b303c768d6a07457bf
texture.png.027,//..\..\..\distractors\library\indoor\gso__Squirt_Strain_Fruit_Basket\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\gso__Squirt_Strain_Fruit_Basket\materials\textures\texture.png,True,981a13be1505fccf9209919450b49d27a48f1dd0a8ae0ed849d989c9568d71b3
texture.png.028,//..\..\..\distractors\library\indoor\gso__Target_Basket_Medium\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\gso__Target_Basket_Medium\materials\textures\texture.png,True,3f5811e2b81fd6159a4db10a2e9ea4b249b1e93baa768eec7fb4072c93d1a015
texture.png.029,//..\..\..\distractors\library\indoor\gso__Threshold_Porcelain_Teapot_White\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\gso__Threshold_Porcelain_Teapot_White\materials\textures\texture.png,True,dd50c3b27df09948ed2c91b9d5b11c56e9b8b1a7e040002c6aa922afe591e0e8
texture.png.030,//..\..\..\distractors\library\indoor\gso__TriStar_Products_PPC_Power_Pressure_Cooker_XL_in_Black\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\gso__TriStar_Products_PPC_Power_Pressure_Cooker_XL_in_Black\materials\textures\texture.png,True,08aa5c67f2f2ff344e2bf0a58048cac7775ec9ce2ff05163faf36e20ca951610
texture.png.031,//..\..\..\distractors\library\indoor\gso__Utana_5_Porcelain_Ramekin_Large\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\gso__Utana_5_Porcelain_Ramekin_Large\materials\textures\texture.png,True,bec8949f79b1baf8034e6d7cb24b3bf594f13ec299427f2bc16bd17bb80f880e
texture.png.032,//..\..\..\distractors\library\indoor\gso__ACE_Coffee_Mug_Kristen_16_oz_cup\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\gso__ACE_Coffee_Mug_Kristen_16_oz_cup\materials\textures\texture.png,True,056fe075297343bd294678be0f8df694a4f4e0563f42033bb167ce6b5bd0b3a9
texture.png.033,//..\..\..\distractors\library\indoor\gso__Closetmaid_Premium_Fabric_Cube_Red\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\gso__Closetmaid_Premium_Fabric_Cube_Red\materials\textures\texture.png,True,63ae7f12ccb38326297aca63ac3a079bd2028a8ae09d7a151065215c18ab9ac1
texture.png.034,//..\..\..\distractors\library\indoor\gso__Cole_Hardware_Flower_Pot_1025\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\gso__Cole_Hardware_Flower_Pot_1025\materials\textures\texture.png,True,1aabcb2e9ad479161a823c14a29b510db3ee479c9ed95455e1997db90ff9f2d4
texture.png.035,//..\..\..\distractors\library\indoor\gso__Cole_Hardware_Mug_Classic_Blue\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\gso__Cole_Hardware_Mug_Classic_Blue\materials\textures\texture.png,True,b6f207ccdc25ed41c45acef5301b0812ae6ac18a1094db312e0615fc6016aa26
texture.png.036,//..\..\..\distractors\library\indoor\gso__Curver_Storage_Bin_Black_Small\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\gso__Curver_Storage_Bin_Black_Small\materials\textures\texture.png,True,6cf3d72cab602cc64726cd1d08bc31481dab9fda7cdbad46112f0c47cd3030b8
texture.png.037,//..\..\..\distractors\library\indoor\gso__Down_To_Earth_Orchid_Pot_Ceramic_Red\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\gso__Down_To_Earth_Orchid_Pot_Ceramic_Red\materials\textures\texture.png,True,0c20a1619b99c7b1865bdd8c10f2a58f0bc0ba304ece82b4e3901116733af150
texture.png.038,//..\..\..\distractors\library\indoor\gso__Ecoforms_Garden_Pot_GP16ATurquois\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\gso__Ecoforms_Garden_Pot_GP16ATurquois\materials\textures\texture.png,True,c93c520c63a886572b58d425eeb7f0b5100b80b3911070444c09ac2f24d723c6
texture.png.039,//..\..\..\distractors\library\indoor\gso__Ecoforms_Plant_Bowl_Turquoise_7\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\gso__Ecoforms_Plant_Bowl_Turquoise_7\materials\textures\texture.png,True,4f532a4d138fd09dd2c6d26bc98f22d204190fdf9ecfc23da8b2d2c8dd33ae1a
texture.png.040,//..\..\..\distractors\library\indoor\gso__Ecoforms_Plant_Container_QP_Turquoise\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\gso__Ecoforms_Plant_Container_QP_Turquoise\materials\textures\texture.png,True,e1e58b4a522e5bcbef20e1b6f10bdb2e36a7e0ecdb6d803ae2340db3eec07c3b
texture.png.041,//..\..\..\distractors\library\indoor\gso__Ecoforms_Plant_Container_URN_SAN\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\gso__Ecoforms_Plant_Container_URN_SAN\materials\textures\texture.png,True,e78bc9710be165c6fe006a276010e9c558765e16cbda57bb2148037176725f55
texture.png.042,//..\..\..\distractors\library\indoor\gso__Hefty_Waste_Basket_Decorative_Bronze_85_liter\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\gso__Hefty_Waste_Basket_Decorative_Bronze_85_liter\materials\textures\texture.png,True,b8896320c215b63181d14af5e052b3b7e6d1966c62d7236a681332d90690939d
texture.png.043,//..\..\..\distractors\library\indoor\gso__Markings_Desk_Caddy\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\gso__Markings_Desk_Caddy\materials\textures\texture.png,True,ea07fb85ab5ef7167040e459ae4442827d114d778aaf4f6a8229bc3898406238
texture.png.044,//..\..\..\distractors\library\indoor\gso__Now_Designs_Bowl_Akita_Black\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\gso__Now_Designs_Bowl_Akita_Black\materials\textures\texture.png,True,8a646d98b084b7400dd91beed9c83e10b4a4dca572896b3974356b7937a4bd85
texture.png.045,//..\..\..\distractors\library\indoor\gso__Room_Essentials_Bowl_Turquiose\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\gso__Room_Essentials_Bowl_Turquiose\materials\textures\texture.png,True,46df34ea8856890379e385f75ce5b68801e2fed05a3a5491c1885dd5d4b4056a
texture.png.046,//..\..\..\distractors\library\indoor\gso__Room_Essentials_Fabric_Cube_Lavender\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\gso__Room_Essentials_Fabric_Cube_Lavender\materials\textures\texture.png,True,f993d32e092d7d036e795b490523a1828ddf96f32b0d51f5a6637a4efe1b9de3
texture.png.047,//..\..\..\distractors\library\indoor\gso__Room_Essentials_Mug_White_Yellow\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\gso__Room_Essentials_Mug_White_Yellow\materials\textures\texture.png,True,152a4b711c33e8cb6956233043580331bd0f54d5b3dbc13a9bc870201b295890
texture.png.048,//..\..\..\distractors\library\indoor\gso__Sapota_Threshold_4_Ceramic_Round_Planter_Red\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\gso__Sapota_Threshold_4_Ceramic_Round_Planter_Red\materials\textures\texture.png,True,b1648241e519bdee0a97d6d07abc31d440df11799ab377ecda640043c5a25524
texture.png.049,//..\..\..\distractors\library\indoor\gso__Spritz_Easter_Basket_Plastic_Teal\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\gso__Spritz_Easter_Basket_Plastic_Teal\materials\textures\texture.png,True,05e75891ad0e47c0c4a38f751c50d6c4a50c6eeba9cd50b8f44ee44b30cd3666
texture.png.050,//..\..\..\distractors\library\indoor\gso__Threshold_Basket_Natural_Finish_Fabric_Liner_Small\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\gso__Threshold_Basket_Natural_Finish_Fabric_Liner_Small\materials\textures\texture.png,True,89c2107a39ce27d7dffc383153153e021958408cd6fffd8bf8f318a0bb2c302b
texture.png.051,//..\..\..\distractors\library\indoor\gso__Threshold_Porcelain_Pitcher_White\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\gso__Threshold_Porcelain_Pitcher_White\materials\textures\texture.png,True,3c4679ddda21ef372d9ca11737e13d4f592d32d087086802d40b394668cac58f
texture.png.052,//..\..\..\distractors\library\indoor\gso__Threshold_Porcelain_Serving_Bowl_Coupe_White\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\indoor\gso__Threshold_Porcelain_Serving_Bowl_Coupe_White\materials\textures\texture.png,True,b93445b91dc7c717e482c4934b1e14889f1395ed600f45dd66db7b556d794bbf
texture.png.053,//..\..\..\distractors\library\small\gso__3M_Vinyl_Tape_Green_1_x_36_yd\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__3M_Vinyl_Tape_Green_1_x_36_yd\materials\textures\texture.png,True,7eb30f94e5861b201356dd2c0493d03f897e38f3779d7b1a293d1d852baa08a2
texture.png.054,//..\..\..\distractors\library\small\gso__Animal_Crossing_New_Leaf_Nintendo_3DS_Game\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Animal_Crossing_New_Leaf_Nintendo_3DS_Game\materials\textures\texture.png,True,327181ccc9a073f93fcf8baefd3f297c46a40d18d0cfa335906dd59ecd19b626
texture.png.055,//..\..\..\distractors\library\small\gso__Asus_Z97AR_LGA_1150_Intel_ATX_Motherboard\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Asus_Z97AR_LGA_1150_Intel_ATX_Motherboard\materials\textures\texture.png,True,b21a5a148bfcb6fc58934e1c9a9bbd30b5fbf7ed5f26abc7dc5b0f55d77e2541
texture.png.056,//..\..\..\distractors\library\small\gso__Balderdash_Game\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Balderdash_Game\materials\textures\texture.png,True,369d8681fa772380deb5214215580926408406264c407355b5dd4a4263c58df2
texture.png.057,//..\..\..\distractors\library\small\gso__Blue_Jasmine_Includes_Digital_Copy_UltraViolet_DVD\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Blue_Jasmine_Includes_Digital_Copy_UltraViolet_DVD\materials\textures\texture.png,True,b663147aabc64292cbd3b93b06b42366eb745474c630c3175030b854df5dde0b
texture.png.058,//..\..\..\distractors\library\small\gso__Brother_Ink_Cartridge_Magenta_LC75M\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Brother_Ink_Cartridge_Magenta_LC75M\materials\textures\texture.png,True,8726a0a431436d27f6eb6fbfbe2354e35bfc6fe51f2e16cffc828f43f2cbfaff
texture.png.059,//..\..\..\distractors\library\small\gso__Canon_Pixma_Ink_Cartridge_251_M\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Canon_Pixma_Ink_Cartridge_251_M\materials\textures\texture.png,True,10050846e3df1b3bfc1f4fee77a20bd6036e08a6368481bcebef2d6d19b7d391
texture.png.060,//..\..\..\distractors\library\small\gso__Clorox_Premium_Choice_Gloves_SM_1_pair\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Clorox_Premium_Choice_Gloves_SM_1_pair\materials\textures\texture.png,True,e509e39b208430d72b5182535cfa115d089df1c63feffd22cae88b9003a84ed0
texture.png.061,//..\..\..\distractors\library\small\gso__Cole_Hardware_Hammer_Black\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Cole_Hardware_Hammer_Black\materials\textures\texture.png,True,96e01eb662cbd0f23b3620c2e159a21a7a63eb8f1169a1693ec7e91ed282773d
texture.png.062,//..\..\..\distractors\library\small\gso__Craftsman_Grip_Screwdriver_Phillips_Cushion\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Craftsman_Grip_Screwdriver_Phillips_Cushion\materials\textures\texture.png,True,fb1651cb9e4f060d893d63ffd9795d4bf1efbc67894d19fc4282f212ab04cab6
texture.png.063,//..\..\..\distractors\library\small\gso__Crayola_Crayons_24_count\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Crayola_Crayons_24_count\materials\textures\texture.png,True,a5addafcec74ca8e7bb7b5832dcb6c2d2e1c5bd409c5465010aa32b3616fea1b
texture.png.064,//..\..\..\distractors\library\small\gso__Crayola_Washable_Sidewalk_Chalk_16_pack\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Crayola_Washable_Sidewalk_Chalk_16_pack\materials\textures\texture.png,True,231438ea0abe569468900cc3fc63920f3b14be69da52b96b803a27179c5985e6
texture.png.065,//..\..\..\distractors\library\small\gso__Creatine_Monohydrate\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Creatine_Monohydrate\materials\textures\texture.png,True,8a28b2bd3316d4286fc6b5871f9b91cec46bd4272d547e628e3345fddce764fb
texture.png.066,//..\..\..\distractors\library\small\gso__Crosley_Alarm_Clock_Vintage_Metal\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Crosley_Alarm_Clock_Vintage_Metal\materials\textures\texture.png,True,ef239ad22f49fa3db52aa1765caa77e41b4a5af7b62fe89f05fea169c0f7116e
texture.png.067,//..\..\..\distractors\library\small\gso__Diet_Pepsi_Soda_Cola12_Pack_12_oz_Cans\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Diet_Pepsi_Soda_Cola12_Pack_12_oz_Cans\materials\textures\texture.png,True,5c13308d257f51c4f546be786d3cd3f364dd5abc80e19e5141262a9ee7feb5f3
texture.png.068,//..\..\..\distractors\library\small\gso__DPC_Thinsulate_Isolate_Gloves_Brown\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__DPC_Thinsulate_Isolate_Gloves_Brown\materials\textures\texture.png,True,79c10862c68cc6a852f17efc38bccfc0f6fb42ec3dc4d07a491c458c2aaaa106
texture.png.069,//..\..\..\distractors\library\small\gso__Epson_273XL_Ink_Cartridge_Magenta\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Epson_273XL_Ink_Cartridge_Magenta\materials\textures\texture.png,True,e8b79872b48c15d65a8a6b52b526c7aed9c70b0a1b2c08a526edefba7eb2c6bb
texture.png.070,//..\..\..\distractors\library\small\gso__Fisher_price_Classic_Toys_Buzzy_Bee\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Fisher_price_Classic_Toys_Buzzy_Bee\materials\textures\texture.png,True,a80e4459a8d40bec56df83064a25b498982ded0597bba0f9cc20b3aea332b57b
texture.png.071,//..\..\..\distractors\library\small\gso__Folic_Acid\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Folic_Acid\materials\textures\texture.png,True,38665cc117115cd74dbf3274f015ab0b18904cbe7d252073e26347c0f40551cf
texture.png.072,//..\..\..\distractors\library\small\gso__Fresca_Peach_Citrus_Sparkling_Flavored_Soda_12_PK\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Fresca_Peach_Citrus_Sparkling_Flavored_Soda_12_PK\materials\textures\texture.png,True,8028201680eb10f4700dcee94029aea439aa5aa0de32ec233cea2e259eafe4c8
texture.png.073,//..\..\..\distractors\library\small\gso__Frozen_Scrabble_Jr\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Frozen_Scrabble_Jr\materials\textures\texture.png,True,7f47079e7643a36d20ceb5a541d060ec963568087c21a279daa2af4969863858
texture.png.074,//..\..\..\distractors\library\small\gso__Gigabyte_GA78LMTUSB3_50_Motherboard_Micro_ATX_Socket_AM3\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Gigabyte_GA78LMTUSB3_50_Motherboard_Micro_ATX_Socket_AM3\materials\textures\texture.png,True,5612ff6965d2f5f4e3c2671e0726ab5d94782ef8553a0c6579dae6fed83baf2c
texture.png.075,//..\..\..\distractors\library\small\gso__Google_Cardboard_Original_package\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Google_Cardboard_Original_package\materials\textures\texture.png,True,77d9847ae7982853000cc824627cab53594fe1e106c2a86be4ade9a47640092f
texture.png.076,//..\..\..\distractors\library\small\gso__Hasbro_Trivial_Pursuit_Family_Edition_Game\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Hasbro_Trivial_Pursuit_Family_Edition_Game\materials\textures\texture.png,True,1f8b23e13a39cd2735a5670e75ce805eadd4b027fd8d8bd38a88d14ea287e295
texture.png.077,//..\..\..\distractors\library\small\gso__HeavyDuty_Flashlight\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__HeavyDuty_Flashlight\materials\textures\texture.png,True,63e85d37f4ac01e7df18c554997fe951510d0f5f06711db42b3e0c3588eee33a
texture.png.078,//..\..\..\distractors\library\small\gso__House_of_Cards_The_Complete_First_Season_4_Discs_DVD\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__House_of_Cards_The_Complete_First_Season_4_Discs_DVD\materials\textures\texture.png,True,52e950ad2d5189181fbade96c8c5d79ab79ec380e0fa4024b01ba633e6fd2f32
texture.png.079,//..\..\..\distractors\library\small\gso__Hyaluronic_Acid\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Hyaluronic_Acid\materials\textures\texture.png,True,8b559a1383ee8e77e88d166094b9f402d39638a98505088e572ce5121d0a780e
texture.png.080,//..\..\..\distractors\library\small\gso__HyperX_Cloud_II_Headset_Red\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__HyperX_Cloud_II_Headset_Red\materials\textures\texture.png,True,e7956cea4242f90dc0d04d18303752614662f484b91356ffee8c0fcd1e4eb0cd
texture.png.081,//..\..\..\distractors\library\small\gso__JBL_Charge_Speaker_portable_wireless_wired_Green\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__JBL_Charge_Speaker_portable_wireless_wired_Green\materials\textures\texture.png,True,8fc01bc261a2f1599221ddff73ee22f47ff0518cb224ce35231a9127af1c04a5
texture.png.082,//..\..\..\distractors\library\small\gso__Justified_The_Complete_Fourth_Season_3_Discs_DVD\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Justified_The_Complete_Fourth_Season_3_Discs_DVD\materials\textures\texture.png,True,d0b2918e19703b79597070f667cb7e602faab56bff9d6e26bee2d5f796e3e4ab
texture.png.083,//..\..\..\distractors\library\small\gso__Kanex_MultiSync_Wireless_Keyboard\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Kanex_MultiSync_Wireless_Keyboard\materials\textures\texture.png,True,f01ed0737861fc0b14171018e594d9c59f97b296c32ea0ef202ce14308d045e4
texture.png.084,//..\..\..\distractors\library\small\gso__LEGO_Bricks_More_Creative_Suitcase\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__LEGO_Bricks_More_Creative_Suitcase\materials\textures\texture.png,True,761fbbbfb63d4f1aef96e7a8c5ee9c48368a72dd1b893cc7247a423548f72d88
texture.png.085,//..\..\..\distractors\library\small\gso__LEGO_City_Advent_Calendar\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__LEGO_City_Advent_Calendar\materials\textures\texture.png,True,8d712e8daec57a7ccf0028bfcbf0c0ac0abd699f1fb16267f4dc9c072ac0db44
texture.png.086,//..\..\..\distractors\library\small\gso__LEGO_Duplo_Build_and_Play_Box_4629\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__LEGO_Duplo_Build_and_Play_Box_4629\materials\textures\texture.png,True,63f838f12b8dc88181feb916ed352ea98ccc110031ab242bf7bd00a57865661e
texture.png.087,//..\..\..\distractors\library\small\gso__LEGO_Star_Wars_Advent_Calendar\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__LEGO_Star_Wars_Advent_Calendar\materials\textures\texture.png,True,1b7b66ac6b2805102d11a1ee2b0e53544b2a5d21d318ba9fc46b97ef3bf8cef4
texture.png.088,//..\..\..\distractors\library\small\gso__Little_Debbie_Chocolate_Cupcakes_8_ct\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Little_Debbie_Chocolate_Cupcakes_8_ct\materials\textures\texture.png,True,7c3067f4f02216962fbc3711b1258a779d0f4d29e1b2801d4a39ca2f47aff66d
texture.png.089,//..\..\..\distractors\library\small\gso__Little_Debbie_Cloud_Cakes_10_ct\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Little_Debbie_Cloud_Cakes_10_ct\materials\textures\texture.png,True,324076d46be2849550b247d0915e2e0a8090ccfe1f8d3db914356046e2e88498
texture.png.090,//..\..\..\distractors\library\small\gso__Little_Debbie_Donut_Sticks_6_cake_donuts_10_oz_total\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Little_Debbie_Donut_Sticks_6_cake_donuts_10_oz_total\materials\textures\texture.png,True,54b3442be2828816b4cd73c3ebd63c089ae7ccfd19055b56f8c89cdb2e03333b
texture.png.091,//..\..\..\distractors\library\small\gso__Mario_Party_9_Wii_Game\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Mario_Party_9_Wii_Game\materials\textures\texture.png,True,f8d694157f91efbf8349bb8cbe52a869d81b56ff7183d8ba475b2cf74143ec8d
texture.png.092,//..\..\..\distractors\library\small\gso__Markings_Letter_Holder\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Markings_Letter_Holder\materials\textures\texture.png,True,c87c8afbbc0a0a9f7a53c1e3a263d34c627f978dc8feddda8a684a021cf42a6f
texture.png.093,//..\..\..\distractors\library\small\gso__Mastic_Gum\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Mastic_Gum\materials\textures\texture.png,True,f72689b1425133092fe0f30989e7f2535b11ce860b42fd0cf3d8f99cedb8ec74
texture.png.094,//..\..\..\distractors\library\small\gso__My_Monopoly_Board_Game\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__My_Monopoly_Board_Game\materials\textures\texture.png,True,db7061c74c6f425b7ce8614a369ee1ca25cd3ca4ec28f7c9b36bf8c1787b4dd7
texture.png.095,//..\..\..\distractors\library\small\gso__Nestle_Carnation_Cinnamon_Coffeecake_Kit_1913OZ\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\assets\distractors\library\small\gso__Nestle_Carnation_Cinnamon_Coffeecake_Kit_1913OZ\materials\textures\texture.png,True,00c81ea880e86bca30f9b47a81d0098c0bcf399ec7caa545fb126e686623dbdf
