datablock_type,datablock_name,filepath_raw,abspath,is_relative,is_packed,exists,inside_blender_scene_directory,inside_data_pallet,intended_move_source,expected_destination,migration_safe_without_blend_rewrite,verdict,reason,extra
Image,street_lamp_01_diff,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__street_lamp_01\textures\street_lamp_01_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__street_lamp_01\textures\street_lamp_01_diff_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=3
Image,street_lamp_01_metal-street_lamp_01_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__street_lamp_01\textures\street_lamp_01_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__street_lamp_01\textures\street_lamp_01_arm_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=3
Image,street_lamp_01_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__street_lamp_01\textures\street_lamp_01_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__street_lamp_01\textures\street_lamp_01_nor_gl_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=3
Image,switches_m_diffuse.jpeg,//..\background\parking_lot\textures\switches_m_diffuse.jpeg,E:\CODING\GitHub\FoundationPose\data\pallet\background\parking_lot\textures\switches_m_diffuse.jpeg,True,True,True,False,True,blender_scene,(packed),True,SAFE_RELATIVE,packed into the .blend,source=FILE users=1
Image,switches_m_normal.png,//..\background\parking_lot\textures\switches_m_normal.png,E:\CODING\GitHub\FoundationPose\data\pallet\background\parking_lot\textures\switches_m_normal.png,True,True,True,False,True,blender_scene,(packed),True,SAFE_RELATIVE,packed into the .blend,source=FILE users=1
Image,texture.png,//..\distractors\small\gso__Clue_Board_Game_Classic_Edition\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Clue_Board_Game_Classic_Edition\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.001,//..\distractors\small\gso__CoQ10\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__CoQ10\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.002,//..\distractors\small\gso__Crunch_Girl_Scouts_Candy_Bars_Peanut_Butter_Creme_78_oz_box\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Crunch_Girl_Scouts_Candy_Bars_Peanut_Butter_Creme_78_oz_box\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.003,//..\distractors\small\gso__DPC_Handmade_Hat_Brown\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__DPC_Handmade_Hat_Brown\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.004,//..\distractors\small\gso__DPC_tropical_Trends_Hat\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__DPC_tropical_Trends_Hat\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.005,//..\distractors\small\gso__Digital_Camo_Double_Decker_Lunch_Bag\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Digital_Camo_Double_Decker_Lunch_Bag\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.006,//..\distractors\small\gso__Don_Franciscos_Gourmet_Coffee_Medium_Decaf_100_Colombian_12_oz_340_g\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Don_Franciscos_Gourmet_Coffee_Medium_Decaf_100_Colombian_12_oz_340_g\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.007,//..\distractors\small\gso__Hasbro_Monopoly_Hotels_Game\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Hasbro_Monopoly_Hotels_Game\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.008,//..\distractors\small\gso__Jansport_School_Backpack_Blue_Streak\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Jansport_School_Backpack_Blue_Streak\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.009,//..\distractors\small\gso__KS_Chocolate_Cube_Box_Assortment_By_Neuhaus_2010_Ounces\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__KS_Chocolate_Cube_Box_Assortment_By_Neuhaus_2010_Ounces\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.010,//..\distractors\small\gso__Mens_Striper_Sneaker_in_White_rnp8HUli59Y\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Mens_Striper_Sneaker_in_White_rnp8HUli59Y\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.011,//..\distractors\small\gso__Nescafe_Tasters_Choice_Instant_Coffee_Decaf_House_Blend_Light_7_oz\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Nescafe_Tasters_Choice_Instant_Coffee_Decaf_House_Blend_Light_7_oz\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.012,//..\distractors\small\gso__Nestle_Nesquik_Chocolate_Powder_Flavored_Milk_Additive_109_Oz_Canister\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Nestle_Nesquik_Chocolate_Powder_Flavored_Milk_Additive_109_Oz_Canister\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.013,//..\distractors\small\gso__Olive_Kids_Dinosaur_Land_Sidekick_Backpack\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Olive_Kids_Dinosaur_Land_Sidekick_Backpack\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.014,//..\distractors\small\gso__Organic_Whey_Protein_Vanilla\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Organic_Whey_Protein_Vanilla\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.015,//..\distractors\small\gso__Timberland_Mens_Earthkeepers_Newmarket_6Inch_Cupsole_Boot\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Timberland_Mens_Earthkeepers_Newmarket_6Inch_Cupsole_Boot\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.016,//..\distractors\small\gso__Twinlab_100_Whey_Protein_Fuel_Chocolate\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Twinlab_100_Whey_Protein_Fuel_Chocolate\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.017,//..\distractors\small\gso__UGG_Classic_Tall_Womens_Boots_Chestnut_7\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__UGG_Classic_Tall_Womens_Boots_Chestnut_7\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.018,//..\distractors\small\gso__US_Army_Stash_Lunch_Bag\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__US_Army_Stash_Lunch_Bag\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.019,//..\distractors\small\gso__U_By_Kotex_Sleek_Regular_Unscented_Tampons_36_Ct_Box\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__U_By_Kotex_Sleek_Regular_Unscented_Tampons_36_Ct_Box\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.020,//..\distractors\small\gso__Vans_Cereal_Honey_Nut_Crunch_11_oz_box\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Vans_Cereal_Honey_Nut_Crunch_11_oz_box\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.021,//..\distractors\small\gso__Vtech_Stack_Sing_Rings_636_Months\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Vtech_Stack_Sing_Rings_636_Months\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.022,//..\distractors\small\gso__Weisshai_Great_White_Shark\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Weisshai_Great_White_Shark\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.023,//..\distractors\small\gso__Wooden_ABC_123_Blocks_50_pack\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Wooden_ABC_123_Blocks_50_pack\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.024,//..\distractors\indoor\gso__Central_Garden_Flower_Pot_Goo_425\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Central_Garden_Flower_Pot_Goo_425\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.025,//..\distractors\indoor\gso__Ecoforms_Plant_Container_URN_NAT\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Ecoforms_Plant_Container_URN_NAT\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.026,//..\distractors\indoor\gso__Snack_Catcher_Snack_Dispenser\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Snack_Catcher_Snack_Dispenser\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.027,//..\distractors\indoor\gso__Squirt_Strain_Fruit_Basket\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Squirt_Strain_Fruit_Basket\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.028,//..\distractors\indoor\gso__Target_Basket_Medium\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Target_Basket_Medium\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.029,//..\distractors\indoor\gso__Threshold_Porcelain_Teapot_White\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Threshold_Porcelain_Teapot_White\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.030,//..\distractors\indoor\gso__TriStar_Products_PPC_Power_Pressure_Cooker_XL_in_Black\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__TriStar_Products_PPC_Power_Pressure_Cooker_XL_in_Black\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.031,//..\distractors\indoor\gso__Utana_5_Porcelain_Ramekin_Large\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Utana_5_Porcelain_Ramekin_Large\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.032,//..\distractors\indoor\gso__ACE_Coffee_Mug_Kristen_16_oz_cup\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__ACE_Coffee_Mug_Kristen_16_oz_cup\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.033,//..\distractors\indoor\gso__Closetmaid_Premium_Fabric_Cube_Red\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Closetmaid_Premium_Fabric_Cube_Red\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
Image,texture.png.034,//..\distractors\indoor\gso__Cole_Hardware_Flower_Pot_1025\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Cole_Hardware_Flower_Pot_1025\materials\textures\texture.png,True,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,relative but resolves outside blender_scene/ -> anchor changes on move,source=FILE users=1
