idx,frame_id,label_present,geometry_ok,rendered,pallet_type,diagnostic_mode,noise_tier,image_w,image_h,fx,fy,cx,cy,label_reproj_consistency_px,camera_distance_measured_m,camera_distance_used_m,camera_distance_source,camera_distance_limit_m,elevation_deg_actual,projected_size_actual,object_depth_z_m,mask_m0_area,mask_m0_bbox_w_px,mask_m0_bbox_h_px,mask_m0_min_side_px,bbox_all_w_px,bbox_all_h_px,bbox_all_min_side_px,bbox_all_diag_px,bbox_vis_w_px,bbox_vis_h_px,bbox_vis_min_side_px,bbox_vis_diag_px,bbox_vis_area_px2,visible_kp_min_pair_dist_px,visible_kp_hull_area_px2,inframe_corner_count,visible_corner_count,visible_kp_count,V_vis_label,visible_corner_count_matches_label,pnp_exact_success,pnp_exact_inliers,pnp_exact_reproj_mean_px,pnp_exact_reproj_max_px,pnp_exact_trans_err_cm,pnp_exact_rot_err_deg,canonical3d_exact_reproj_mean_px,mc1px_solve_fail_rate,mc1px_diverged_rate,mc1px_pose_fail_rate,mc1px_trans_cm_q50,mc1px_trans_cm_q90,mc1px_trans_cm_q95,mc1px_rot_deg_q50,mc1px_rot_deg_q90,mc1px_rot_deg_q95,mc1px_reproj_px_q50,mc1px_reproj_px_q90,mc1px_reproj_px_q95,mc2px_solve_fail_rate,mc2px_diverged_rate,mc2px_pose_fail_rate,mc2px_trans_cm_q50,mc2px_trans_cm_q90,mc2px_trans_cm_q95,mc2px_rot_deg_q50,mc2px_rot_deg_q90,mc2px_rot_deg_q95,mc2px_reproj_px_q50,mc2px_reproj_px_q90,mc2px_reproj_px_q95,mc3px_solve_fail_rate,mc3px_diverged_rate,mc3px_pose_fail_rate,mc3px_trans_cm_q50,mc3px_trans_cm_q90,mc3px_trans_cm_q95,mc3px_rot_deg_q50,mc3px_rot_deg_q90,mc3px_rot_deg_q95,mc3px_reproj_px_q50,mc3px_reproj_px_q90,mc3px_reproj_px_q95,physical_valid,physical_violations,physical_unknown,gate_valid,gate_valid_unknown,gate_unknown_fields,G1_pass,G2_pass,G3_pass,G4_pass,G5_pass,pnp_eligible_candidate_2cell,pnp_eligible_candidate_3cell,pnp_eligible_candidate_4cell,tiny_warning,pnp_stress
406,f0406,True,True,True,Pallet_3,controlled-occlusion,,640,480,400.70966,400.70966,320,240,5.6843419e-14,9.4031992,9.4031992,label_recomputed,10,7.984,,8.90855,656,58,17,17,58.544917,17.062106,17.062106,60.980511,38.903943,13.229453,13.229453,41.09179,514.6779,6.4358293,294.01236,8,5,6,5,True,True,6,5.098733e-06,7.6490764e-06,9.8655687e-05,4.1826196e-06,6.6599499e-06,0,0.1,0.91,29.064711,98.771347,334.91789,2.1768997,36.016463,36.864171,0.99039617,16.026824,16.73001,0,0.325,0.965,61.29335,865.28826,1543.4006,4.8161312,36.718906,38.167602,2.2307966,15.59753,17.037566,0,0.46,0.995,85.330267,848.99246,1322.8662,7.4413388,38.329712,42.438519,3.5274613,15.696019,16.72367,True,,ground_continuity_pass,True,False,,True,True,True,True,True,False,False,False,True,True
407,f0407,True,True,True,Pallet_0,cargo-only,,560,560,611.64381,611.64381,280,280,2.8421709e-14,3.569151,3.569151,label_recomputed,10,51.886,,3.3673813,29598,172,204,172,243.2116,205.07506,205.07506,318.13151,168.64592,205.07506,168.64592,265.51313,34585.07,13.690539,17219.186,6,6,7,6,True,True,7,6.287271e-06,8.5622869e-06,4.9853944e-06,3.1945285e-06,6.588714e-06,0,0,0.13,2.6013855,5.4117256,6.4304676,0.97595182,1.6704309,1.9475789,0.99356637,1.3349691,1.4937816,0,0,0.4,4.1311812,10.146574,12.549421,1.572357,3.295797,3.8735594,1.9678638,2.5879892,2.8378436,0,0,0.55,5.695603,14.048131,16.803492,2.3110526,4.3851088,5.1688348,2.912698,3.9536451,4.2587998,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
408,f0408,True,True,True,Pallet_3,controlled-occlusion,,720,480,549.85316,549.85316,360,240,5.6843419e-14,1.4997838,1.4997838,label_recomputed,10,26.392,,1.4952999,103741,540,342,342,559.953,369.82359,369.82359,671.05652,321.96455,296.51327,296.51327,437.7,95466.76,37.090746,45680.268,6,4,5,4,True,True,5,59.289823,86.448245,23.715827,125.79464,61.389571,0,0.895,0.955,28.88749,44.935538,65.169474,127.37385,131.14916,131.25796,57.425738,64.714483,65.639149,0,0.84,0.93,26.929462,43.964488,74.46298,125.47911,130.32032,131.10219,56.116172,63.312831,64.423734,0,0.715,0.96,26.598146,44.760043,64.146046,125.11557,130.32682,131.21162,55.652421,62.191218,63.677915,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,True
409,f0409,True,True,True,Pallet_1,cargo-only,,640,480,605.9065,605.9065,320,240,1.1368684e-13,1.5634054,1.5634054,label_recomputed,10,25.858,,1.5573922,108622,555,292,292,582.11169,377.2741,377.2741,693.67843,6.1057922,41.544321,6.1057922,41.990609,253.66099,41.990609,0,4,2,2,2,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,ground_continuity_pass,False,False,,False,True,True,True,True,False,False,False,True,True
410,f0410,True,True,True,Pallet_0,cargo-only,,960,540,532.31864,532.31864,480,270,1.1368684e-13,1.4596089,1.4596089,label_recomputed,10,11.798,,1.3390971,51925,609,101,101,621.41355,279.82,279.82,681.50865,613.54623,59.040234,59.040234,616.38034,36223.913,59.348068,17969.388,5,4,5,4,True,True,5,0.0017863163,0.0035523426,0.0013007359,0.00012976798,1.5763607e-05,0,0,0,0.41316025,0.87855897,2.0972095,0.44538563,0.94703975,1.0459947,0.84899821,1.5342618,3.8009087,0,0,0.01,0.85714582,1.8980472,2.4107571,0.89104978,1.7702347,2.0663981,1.6415984,2.9142421,4.0364626,0,0,0.02,1.2631392,2.2092169,3.346084,1.3440217,2.7070492,3.002742,2.446026,4.1098129,5.4690372,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
411,f0411,True,True,True,Pallet_2,cargo-only,,560,560,605.9065,605.9065,280,280,2.8421709e-14,17.072312,17.072312,label_recomputed,10,53.098,,16.912337,1129,41,41,41,41.112047,41.440565,41.112047,58.373974,41.112047,41.440565,41.112047,58.373974,1703.7064,3.8827897,1386.6886,8,8,9,8,True,True,9,6.2310138e-06,1.2701838e-05,0.00040757649,2.6287356e-05,6.8034445e-06,0,0,0.905,23.871666,55.908849,68.263898,2.8873727,7.4969588,14.555452,1.0691087,1.4684519,3.7155178,0,0.155,0.985,48.450356,107.99002,132.20368,6.9494667,18.164311,20.190098,2.2044576,4.1563538,4.5191334,0,0.42,1,78.150515,177.81562,197.60381,11.430809,31.126157,65.78498,3.3784025,5.0203664,5.3008215,False,camera_distance_over_limit,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,True
413,f0413,True,True,True,Pallet_1,controlled-occlusion,,640,480,476.52256,476.52256,320,240,5.6843419e-14,5.7242787,5.7242787,label_recomputed,10,24.477,,5.4686408,4501,116,60,60,116.34279,60.300329,60.300329,131.04112,14.635987,44.831671,14.635987,47.160268,656.15576,10.204766,109.21268,8,4,4,4,True,True,4,6.0877323e-06,8.3688513e-06,0.00033313247,3.3678097e-05,6.0877323e-06,0,0.16,0.955,35.489016,123.55422,132.10975,5.4051591,165.11756,167.99015,0.43099425,0.89561551,1.1235675,0,0.49,0.99,95.169143,181.22931,232.7748,14.530721,169.39871,172.5461,1.0404176,1.8086786,2.140812,0,0.61,1,124.82021,265.13662,317.29302,21.543444,164.94576,169.82476,1.6399928,3.0526799,3.4328941,True,,ground_continuity_pass,True,False,,True,True,True,True,True,False,False,False,True,True
414,f0414,True,True,True,Pallet_0,cargo-only,,640,480,605.9065,605.9065,320,240,5.6843419e-14,1.4480647,1.4480647,label_recomputed,10,20.078,,1.4327188,139061,594,331,331,638.72427,340.19245,340.19245,723.67092,581.146,180.09157,180.09157,608.41076,104659.5,50.356495,35350.072,6,4,5,4,True,True,5,2.2302532e-05,3.0272104e-05,5.0705909e-06,7.4430261e-06,121.72013,0,0.2,0.35,1.0493987,4.625266,4.918065,3.5382062,76.486263,77.319463,3.8903947,124.322,126.09974,0,0.195,0.515,1.9830313,4.9820057,5.3311225,4.6690307,76.157006,78.504475,5.4076696,125.58502,128.71976,0,0.18,0.705,3.2385004,6.029943,6.5811771,6.6176498,79.214271,82.967328,7.4310591,126.90599,132.02417,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,True
415,f0415,True,True,True,Pallet_2,controlled-occlusion,,960,540,325.34766,325.34766,480,270,1.1368684e-13,2.2375042,2.2375042,label_recomputed,10,5.351,,2.1127092,9300,245,57,57,245.59522,58.052546,58.052546,252.36305,135.45324,52.716411,52.716411,145.34992,7140.6086,8.5887193,4485.1635,8,5,6,5,True,True,6,6.9351267e-06,9.3128572e-06,1.0936933e-05,5.3997387e-06,7.2763549e-06,0,0,0.015,1.5721043,3.4051631,3.8732627,0.4882519,0.90640059,1.0236995,0.89912675,1.2213755,1.3929264,0,0,0.26,2.9372248,6.8423488,7.4882268,1.0187019,1.9040348,2.207165,1.7194742,2.5427363,2.6854667,0,0.005,0.505,4.9694161,11.386482,14.714335,1.6830521,2.66868,3.6059354,2.7480111,3.7488651,4.0248727,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
416,f0416,True,True,True,Pallet_3,cargo-only,,720,480,526.99174,526.99174,360,240,5.6843419e-14,65.124187,65.124187,label_recomputed,10,53.284,,63.641835,57,8,9,8,7.851042,9.8288033,7.851042,12.579516,7.851042,9.8288033,7.851042,12.579516,77.166348,0.77045201,66.492664,8,8,9,8,True,True,9,6.5542126e-06,9.712532e-06,0.0001239145,7.0693283e-05,6.5539465e-06,0,0.885,1,501.65984,1318.4591,1774.5474,14.27649,42.333877,70.541465,1.070566,1.4980203,1.6156911,0,0.965,1,888.20053,2290.6142,2721.3224,30.198919,89.820325,100.19908,2.1215235,2.8456722,3.0655238,0,0.975,1,1133.864,2979.9199,5187.4115,44.482363,103.57346,112.82247,3.2381138,4.1425142,4.4415911,False,camera_distance_over_limit,ground_continuity_pass,True,False,,True,True,True,True,True,False,False,False,True,True
417,f0417,True,True,True,Pallet_0,cargo-only,,640,480,605.9065,605.9065,320,240,1.1368684e-13,1.428195,1.428195,label_recomputed,10,12.232,,1.3824388,105603,631,247,247,690.35257,254.816,254.816,735.87897,394.0522,227.40214,227.40214,454.96029,89608.314,62.436823,45267.514,6,5,6,5,True,True,6,9.9810566e-06,2.0199855e-05,9.6031184e-06,2.4148365e-06,8.4125264e-06,0,0,0,0.47659137,0.91324244,1.0869,0.20702558,0.35273926,0.42694558,0.92858837,1.2591809,1.4042373,0,0,0,0.76001547,1.9816039,2.2950243,0.39949882,0.67224089,0.71409617,1.7736994,2.605936,2.7612355,0,0,0.005,1.3368071,2.8786974,3.6536687,0.59232732,1.038755,1.1855028,2.8237187,4.099144,4.4244635,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
418,f0418,True,True,True,Pallet_1,cargo-only,,960,540,506.94491,506.94491,480,270,1.1368684e-13,1.0349304,1.0349304,label_recomputed,10,20.24,,0.98653149,184988,792,377,377,1222.2371,446.97394,446.97394,1301.4028,746.42469,207.41251,207.41251,774.70624,154817.82,45.349197,83528.397,6,6,7,6,True,True,7,2.3887449e-05,4.0898994e-05,7.5140996e-06,3.1945285e-06,0.00010017563,0,0,0,0.45880374,0.92248852,1.1234503,0.38438843,0.79909786,0.91797576,1.3981578,2.3124747,2.7172651,0,0,0,1.0005446,1.9492186,2.2322963,0.80954583,1.655005,1.9521901,2.8458506,4.772948,5.3161081,0,0,0,1.1826544,2.455778,3.0794946,0.99661343,2.1093822,2.5269352,4.0511784,6.5120714,7.5037491,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
419,f0419,True,True,True,Pallet_2,cargo-only,,640,480,516.38789,516.38789,320,240,5.6843419e-14,2.976432,2.976432,label_recomputed,10,6.623,,2.6162391,9645,180,64,64,352.48131,65.589602,65.589602,358.53182,140.52159,63.294713,63.294713,154.11859,8894.2739,30.066847,4546.6726,4,4,5,4,True,True,5,2.1483934e-05,3.6530032e-05,0.00029984265,1.7245382e-05,2.1767065e-05,0,0,0.115,2.2513837,5.1527619,6.4713234,0.59122965,0.94756184,1.0973278,0.80401609,1.219006,1.3497475,0,0.01,0.45,4.7540845,10.281971,12.759397,1.1378342,1.9943361,2.297727,1.6511462,2.6018944,2.8591606,0,0.02,0.63,6.5084087,17.006297,20.658026,1.8740901,3.3514603,3.9546846,2.4366174,4.0474297,4.7197136,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
422,f0422,True,True,True,Pallet_0,cargo-only,,560,560,534.48938,534.48938,280,280,5.6843419e-14,1.9177585,1.9177585,label_recomputed,10,7.83,,1.7389494,22052,240,108,108,554.70942,109.00166,109.00166,565.31752,210.43811,105.82467,105.82467,235.54843,22269.544,36.726755,11261.733,4,4,5,4,True,True,5,1.0904848e-05,1.6849749e-05,4.0129252e-06,3.4150946e-06,1.4600205e-05,0,0,0,1.0309451,2.3114949,2.7884472,0.34510032,0.63909107,0.72599102,0.83490401,1.2101979,1.3473154,0,0,0.05,1.9248351,4.4160899,4.9031539,0.65336592,1.2637899,1.4841836,1.5629053,2.4636363,2.7274408,0,0,0.245,3.1835429,6.9718484,8.4823549,1.0718409,1.9955831,2.1176149,2.5394843,3.7965563,4.3922534,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
423,f0423,True,True,True,Pallet_1,cargo-only,,640,480,521.74324,521.74324,320,240,1.1368684e-13,2.2457092,2.2457092,label_recomputed,10,14.112,,2.1338152,26108,332,112,112,336.80657,119.91316,119.91316,357.5162,334.70645,72.103106,72.103106,342.38468,24133.375,26.398854,18512.562,6,6,6,6,True,True,6,6.381076e-06,1.1179395e-05,2.3705559e-06,2.4148365e-06,6.3810784e-06,0,0,0,0.65066061,1.707852,1.9361986,0.29674736,0.49051263,0.52895217,1.0390676,1.5045001,1.6396239,0,0,0.01,1.5625037,3.4098438,3.7634139,0.56913713,0.96824483,1.1218989,1.9744776,2.8483258,3.1277714,0,0,0.085,2.1349939,4.8179669,5.868627,0.88061645,1.45042,1.5621735,2.7782268,4.4990343,5.067115,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
424,f0424,True,True,True,Pallet_0,cargo-only,,720,480,605.9065,605.9065,360,240,5.6843419e-14,21.616241,21.616241,label_recomputed,10,76.618,,21.588065,774,42,38,38,42.111842,39.180825,39.180825,57.519947,42.111842,39.180825,39.180825,57.519947,1649.9767,0.84485504,946.55325,8,8,9,8,True,True,9,2.8852134e-06,1.276817e-05,2.2475061e-05,3.1089555e-05,3.6812773e-06,0,0.1,0.99,39.202323,96.472556,116.04491,13.196487,26.590129,30.07425,1.1398081,1.4572539,1.5686234,0,0.425,1,86.175581,188.08387,215.45961,21.498269,35.025729,38.184979,2.0656267,2.657505,2.807971,0,0.67,1,138.84706,295.0082,324.33056,28.604784,42.695463,45.26303,2.9905511,3.9720968,4.2451054,False,camera_distance_over_limit,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,True
425,f0425,True,True,True,Pallet_3,cargo-only,,960,540,698.83921,698.83921,480,270,2.2737368e-13,1.2127499,1.2127499,label_recomputed,10,13.308,,1.1451097,136980,726,276,276,1369.4115,350.73626,350.73626,1413.6137,496.83537,121.5205,121.5205,511.48081,60375.684,109.60081,31887.211,4,3,4,3,True,True,4,2.1777765e-05,4.4360013e-05,8.0639211e-06,5.9151173e-06,2.281605e-05,0,0,0,1.0806783,2.032896,2.3002094,0.70935017,1.3709968,1.6846853,1.4359663,2.562696,3.1084614,0,0,0.03,2.3087454,3.9658294,4.457061,1.388889,2.8853398,3.5184402,2.8995739,5.1352181,6.3818478,0,0,0.255,3.1986308,6.1605344,6.9615949,2.0256089,4.940172,5.597826,4.3427007,9.0646586,9.6610211,True,,ground_continuity_pass,False,False,,False,True,True,True,True,True,True,True,False,False
426,f0426,True,True,True,Pallet_1,cargo-only,,640,480,457.43888,457.43888,320,240,5.6843419e-14,10.472961,10.472961,label_recomputed,10,8.26,,8.9009974,861,73,21,21,73.881092,20.500035,20.500035,76.672467,73.881092,15.335899,15.335899,75.455985,1133.033,6.8686698,807.06396,8,6,6,6,True,True,6,1.2176844e-06,2.1126374e-06,2.0952599e-05,2.4148365e-06,1.2114971e-06,0,0.165,0.825,14.232036,99.153275,215.70091,1.7211772,51.153336,69.190404,0.99297374,21.465985,33.203976,0,0.335,0.93,41.347419,487.87138,1138.8499,4.079187,66.645035,69.787244,2.2263904,31.048544,34.235993,0,0.42,0.975,64.697187,485.545,752.28564,5.8055486,70.131676,73.589322,3.5040215,32.659772,36.770598,False,camera_distance_over_limit,ground_continuity_pass,True,False,,True,True,True,True,True,False,False,False,True,True
427,f0427,True,True,True,Pallet_2,cargo-only,,640,480,377.60166,377.60166,320,240,5.6843419e-14,4.4108625,4.4108625,label_recomputed,10,17.966,,4.1996461,4184,116,52,52,117.7238,51.677628,51.677628,128.56698,117.7238,51.677628,51.677628,128.56698,6083.6866,14.400772,5129.2715,8,8,9,8,True,True,9,2.0443377e-06,3.426789e-06,7.6245922e-06,2.0913098e-06,2.221954e-06,0,0,0.185,2.4430006,6.3504256,8.0856937,0.645622,1.1230585,1.2608456,1.0491049,1.3343679,1.4183422,0,0,0.505,5.0646391,14.408505,16.342362,1.3360921,2.1387384,2.6145921,2.0570664,2.7703905,2.9128834,0,0,0.66,7.2818232,18.021388,21.032656,2.0701873,3.7844857,4.0227768,3.1114821,3.9381305,4.3017088,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,True
428,f0428,True,True,True,Pallet_2,controlled-occlusion,,640,480,635.58619,635.58619,320,240,5.6843419e-14,2.2162126,2.2162126,label_recomputed,10,5.118,,2.0926051,24645,324,114,114,503.38708,114.69397,114.69397,516.28796,128.7801,114.69397,114.69397,172.45006,14770.302,40.764969,8208.2375,6,4,5,4,True,True,5,59.704492,115.14865,1.0602918e+11,167.18928,59.703622,0,0.555,0.83,145.37136,2.5473423e+11,1.4758944e+32,3.5680188,166.45597,167.45122,54.36423,63.653399,76.425909,0,0.565,0.925,337.29374,7.0592433e+17,2.4927743e+31,7.5009531,167.0327,168.3098,58.965925,65.435334,139.04,0,0.54,0.98,49.508302,4.0603545e+14,1.0519688e+31,12.895857,167.91869,169.69576,56.890726,67.634553,107.61978,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,True
430,f0430,True,True,True,Pallet_3,cargo-only,,720,480,376.35792,376.35792,360,240,5.6843419e-14,3.3435235,3.3435235,label_recomputed,10,19.034,,2.9626782,8254,147,78,78,148.42006,93.328498,93.328498,175.32462,148.42006,70.733953,70.733953,164.41352,10498.338,17.495892,5769.3896,7,5,6,5,True,True,6,1.6050763e-05,4.2918945e-05,1.2848079e-05,4.1826196e-06,1.5531758e-05,0,0,0.04,1.456998,3.427246,4.7610172,0.67024014,1.2465039,1.3939647,0.89374059,1.2666447,1.3900761,0,0,0.23,2.7014186,7.3301694,9.776966,1.2652244,2.270221,2.6372599,1.7795632,2.6965286,2.8217547,0,0.005,0.53,5.1682346,11.515837,12.910095,1.9230043,3.6514715,4.1920572,2.5883548,3.7966469,4.066296,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
432,f0432,True,True,True,Pallet_3,cargo-only,,640,480,647.28774,647.28774,320,240,5.6843419e-14,1.586593,1.586593,label_recomputed,10,19.662,,1.4981021,71859,332,306,306,664.74615,342.06729,342.06729,747.59446,238.47705,265.77081,238.47705,357.07902,63380.239,44.256659,28338.187,4,4,5,4,True,True,5,1.1177129e-05,2.4125889e-05,1.5537144e-05,6.3890569e-06,1.186783e-05,0,0,0,0.69250501,1.786468,1.9844986,0.38587067,0.67192275,0.80542253,0.90531698,1.3447254,1.5741915,0,0,0.015,1.4322838,3.5193448,3.9453335,0.75865071,1.3851984,1.6047103,1.701394,2.617563,2.8984938,0,0.005,0.085,2.1619942,4.8424813,5.9265316,1.0931541,2.0388743,2.6089655,2.5735716,4.0347592,4.4284481,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
434,f0434,True,True,True,Pallet_2,cargo-only,,560,560,605.9065,605.9065,280,280,1.1368684e-13,26.379803,26.379803,label_recomputed,10,7.197,,22.956335,225,31,11,11,44.824641,10.292483,10.292483,45.991126,23.919245,10.292483,10.292483,26.039691,246.18843,1.7607256,178.22945,6,6,7,6,True,True,7,9.8289865e-06,1.6327538e-05,0.00081077198,3.9569438e-05,9.5189662e-06,0,0.685,0.98,123.78784,2013.0139,4922.6329,4.713755,60.991185,63.619701,1.5694799,13.496811,13.809837,0,0.845,0.995,403.36293,6558.6354,10367.614,9.521175,68.805049,89.384848,3.2331035,12.055594,13.415394,0,0.93,1,936.8006,13566.551,26592.145,13.342981,80.512489,95.697659,5.4071364,10.473105,12.655436,False,camera_distance_over_limit,ground_continuity_pass,True,False,,True,True,True,True,True,False,False,False,True,True
436,f0436,True,True,True,Pallet_3,cargo-only,,720,480,509.91949,509.91949,360,240,5.6843419e-14,4.0585658,4.0585658,label_recomputed,10,4.705,,3.6979639,3966,196,24,24,197.56987,34.275567,34.275567,200.52099,194.52962,20.934294,20.934294,195.6528,4072.3404,20.036054,3008.3684,6,5,6,5,True,True,6,1.4271604e-05,1.8877893e-05,1.8622043e-05,1.1952831e-05,2.1122864e-05,0,0,0.025,1.6711448,3.961384,4.5822437,0.56347035,1.0046202,1.1162672,0.88922425,1.2885302,1.4123223,0,0,0.335,3.2568694,8.0584433,9.7725297,1.1635328,1.9730623,2.1250542,1.7536383,2.5888555,2.8444701,0,0,0.44,4.5686048,10.722411,13.062745,1.9232423,2.9717065,3.2666423,2.8967,3.9569449,4.2542073,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,False,False,False,False
437,f0437,True,True,True,Pallet_0,cargo-only,,640,480,506.2273,506.2273,320,240,5.6843419e-14,2.8389438,2.8389438,label_recomputed,10,0.922,,2.574068,7312,297,29,29,308.3837,43.741434,43.741434,311.47042,300.70155,25.081613,25.081613,301.74577,7542.08,28.268994,3783.5065,4,4,5,4,True,True,5,1.0110082e-05,1.2964171e-05,1.9428462e-05,2.0913098e-06,1.0572043e-05,0,0.01,0.015,0.94061406,2.6286434,3.1822392,0.42634913,0.74559424,0.79260296,0.83432222,1.3340447,1.4475596,0,0.06,0.145,2.0801135,5.6385689,6.8988753,0.97330712,1.6918515,46.165273,1.6730243,2.9831215,54.594096,0,0.105,0.33,3.1734989,8.3472525,10.740921,1.3586567,45.2459,46.762864,2.5350695,54.23826,56.192744,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,False,False,True
438,f0438,True,True,True,Pallet_2,cargo-only,,960,540,598.57673,598.57673,480,270,1.1368684e-13,7.0278311,7.0278311,label_recomputed,10,71.012,,7.0278311,7709,129,118,118,129.02495,118.97839,118.97839,175.50868,129.02495,118.97839,118.97839,175.50868,15351.182,3.8253792,8748.8909,8,8,8,8,True,True,8,9.7411633e-06,1.3547481e-05,2.168087e-05,2.5153742e-05,8.9865898e-06,0,0,0.37,3.5604342,9.22791,12.164434,2.2740239,4.254872,4.6913732,1.0504379,1.396265,1.4471029,0,0,0.78,7.4027224,18.306304,21.324224,4.6488239,8.0546373,8.851351,2.0513431,2.7061947,3.0263732,0,0,0.94,10.855735,28.389038,36.198084,7.0521137,12.017273,13.024905,3.0666013,4.1541767,4.5658476,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,True
439,f0439,True,True,True,Pallet_1,cargo-only,,640,480,605.9065,605.9065,320,240,0,1.3540098,1.3540098,label_recomputed,10,5.349,,1.3540098,60019,640,154,154,761.62407,155.07327,155.07327,777.25089,308.84392,44.656367,44.656367,312.0557,13791.848,44.676792,6869.6491,4,3,4,3,True,True,4,6.8387897e-05,0.00024801821,5.6777616e-05,5.5593712e-05,6.8387897e-05,0,0,0.89,21.890047,33.343442,35.04086,20.317012,33.283843,35.330184,24.782769,36.522911,38.158104,0,0.005,0.975,28.070422,37.276324,39.107121,26.857087,37.798537,39.898137,31.703511,40.832632,43.721502,0,0.07,0.98,32.388694,41.498694,43.71392,31.640544,42.257254,45.785157,35.729173,46.777933,48.323362,True,,ground_continuity_pass,False,False,,False,True,True,True,True,True,True,True,False,True
440,f0440,True,True,True,Pallet_1,context-rich,,720,480,605.9065,605.9065,360,240,2.2737368e-13,1.2909243,1.2909243,label_recomputed,10,74.253,,1.2189239,130966,580,374,374,802.94714,769.75386,769.75386,1112.3152,494.20518,296.72583,296.72583,576.44165,146643.44,29.416598,64326.256,4,4,5,4,True,True,5,9.7044879e-06,1.3777996e-05,2.0622223e-05,1.6378218e-05,1.2328932e-05,0,0,0.005,0.81239046,1.8263189,2.2392954,0.99232006,2.2317067,2.4502958,1.1056639,1.8771334,2.0764232,0,0,0.02,1.6266661,3.3377619,3.7603952,1.9372392,4.0378013,4.5327467,2.2348238,3.7746387,4.2769547,0,0.005,0.255,2.5277302,5.8444659,6.4114826,2.9649983,6.7281689,7.8384597,3.1076439,5.4343306,6.2307044,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
441,f0441,True,True,True,Pallet_0,context-rich,,640,480,441.26337,441.26337,320,240,1.1368684e-13,54.498971,54.498971,label_recomputed,10,14.198,,51.459334,39,13,4,4,13.666758,4.4093305,4.4093305,14.360448,13.666758,4.4093305,4.4093305,14.360448,60.261252,1.0692774,39.470774,8,8,9,8,True,True,9,7.5715822e-06,1.3784821e-05,0.0070111698,7.3006384e-05,6.8313411e-06,0,0.845,0.995,413.06183,1941.8718,3961.3755,7.9971463,39.262925,52.716577,1.1483909,2.422964,2.5852044,0,0.965,1,1090.246,4819.6288,7692.1681,19.321754,151.32236,155.18777,2.4027068,3.361683,3.5500683,0,0.95,1,1282.7505,6863.9876,10764.137,31.165869,151.25992,161.12989,3.48103,4.4660747,4.8616881,False,camera_distance_over_limit,ground_continuity_pass,False,False,,True,True,True,True,False,False,False,False,True,True
442,f0442,True,True,True,Pallet_2,context-rich,,960,540,599.68324,599.68324,480,270,5.6843419e-14,3.6027528,3.6027528,label_recomputed,10,26.5,,3.0680514,18761,321,92,92,323.42212,194.32027,194.32027,377.3092,323.42212,77.733189,77.733189,332.6324,25140.633,27.921011,14402.588,5,5,6,5,True,True,6,1.9316409e-05,3.1269791e-05,2.2387556e-05,7.7312492e-06,1.9316409e-05,0,0,0.01,1.4055088,3.3480678,3.8109333,0.61113187,1.151412,1.2744378,0.90696882,1.3213384,1.3961906,0,0,0.24,2.824526,7.0924408,8.5268605,1.0488913,2.0320473,2.3230675,1.8983604,2.6884248,2.9409333,0,0,0.48,4.7802914,10.370918,11.929655,1.8557529,3.0817307,3.3320815,2.8901546,4.4896398,4.8920971,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
