proposal_index,usable_slot,outcome,stage,primary_reject_reason,explicit_solver_fail_reason,f_target,f_target_bin,elevation_deg,elev_bin,azimuth_bin,v_target,proj_size_bin,proj_size_ratio,position_mode,scene_preset,pallet_type,fx,solve_reject_reason,cam_distance_m,v_probe,pallet_silhouette_px2,f_cargo_est,f_need,occ_name,occ_size_class,occ_side,occ_fill_ratio,occ_scale,occ_d_occ_m,occ_bbox_cross_m2,occ_in_position_band,occ_overlap_target_px2,occ_resample_tries,occluder_side_actual,occluder_side_match,explicit_occluder_visible_px,f_explicit_actual,explicit_abs_error,occluder_feedback_iterations,explicit_proposal_count,explicit_selected_stage,runtime_s,rt_background,rt_anchor,rt_cargo,rt_context,rt_explicit,rt_collision_audit,occ_bbox_x_m,occ_bbox_y_m,occ_bbox_z_m,occ_dim_max_m,occ_dim_mid_m,occ_dim_min_m,occ_footprint_m2,occ_screen_w_px,occ_screen_h_px,occ_screen_area_px2,occ_planned_bottom_z_m,A_target_px2,silhouette_over_target
2140,1441,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.3966742481291312,3,18.896500771175084,3,11,5,0,0.07682556099508728,near-camera,outdoor-night,Pallet_2,601.7946033651936,,8.975610557533653,5,4287.106859175008,0.5997896791216673,0.0,,,,,,,,,,,,,0,0.0,0.3966742481291312,36,6,,63.97830247879028,0.016902,0.05755,2.994255,3.011614,56.736495,0.079603,,,,,,,,,,,,,
2141,1441,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,33.216809129934965,4,2,5,3,0.588801438719533,,indoor,Pallet_0,605.9065,,1.5721607068831407,5,173643.947567095,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,1441,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,0.6664328813495044,0,0,4,1,0.15249473172596845,,outdoor-night,Pallet_0,475.2878626589581,,5.356913020530095,4,2263.76443651499,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143,1441,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.2323287022378029,2,16.681234422056484,3,8,6,2,0.3698725264973006,near-camera,outdoor-day,Pallet_3,605.9065,,2.8155694794017108,6,33326.259841775005,0.43188736573168873,0.0,,,,,,,,,,,,,0,0.0,0.2323287022378029,36,6,,60.48317813873291,0.008634,0.048808,2.81807,10.611834,45.654829,0.166696,,,,,,,,,,,,,
2144,1441,rejected,solve,solve_reject:C1,,0.11016347345166036,1,7.663800891359891,1,1,6,4,0.728998290526845,near-pallet,random-mix,Pallet_2,404.93847202712436,C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2145,1441,accepted,usable,,,0.1588774139279427,1,51.53991940776639,5,4,8,0,0.09711123422112335,near-pallet,indoor,Pallet_1,558.4713028769459,,9.884258598074354,8,3482.6832921200003,0.6960555728940658,0.0,,,,,,,,,,,bottom,True,136,,,2,6,preprobe,23.66667127609253,0.018958,0.124593,5.901637,6.97457,5.115499,0.314293,,,,,,,,,,,,,
2146,1442,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,19.636948285503763,3,1,8,4,0.6692639148460576,,random-mix,Pallet_2,597.576542399702,,1.023098819928394,4,380867.25788304,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147,1442,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,27.280766945555243,4,8,7,0,0.09887663210678907,,indoor,Pallet_1,522.5659635068668,,9.083645252069198,8,2541.717066340001,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2148,1442,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.28528949116092933,2,36.19927748526513,4,9,5,4,0.6611287011438393,near-pallet,outdoor-day,Pallet_3,605.9065,,1.0501251320388287,4,687242.613213545,0.6585430062108137,0.0,,,,,,,,,,,,,0,0.0,0.28528949116092933,36,6,,42.15761852264404,0.017606,0.048045,8.959038,12.819508,19.10085,0.097434,,,,,,,,,,,,,
2149,1442,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.3712260710479675,3,5.061949067959876,1,2,7,2,0.31611683632072674,near-pallet,outdoor-night,Pallet_0,328.29240126399515,,1.58662170956173,8,24491.037193244978,0.0,0.3712260710479675,ladder_sectioned_01,large,right,0.4479,0.849315148988632,1.2833660897340955,1.41337,True,9091.711513137974,28,,,0,0.0,0.3712260710479675,36,6,,107.65707349777222,0.01484,0.051379,0.017467,35.263638,70.995623,0.232973,0.662,2.135,0.178,2.135,0.662,0.178,1.0195149765143874,310.43276411329435,96.25596713957889,29881.005941537904,-0.8751937355665975,9091.711513137974,3.286620555256111
2150,1442,accepted,usable,,,0.14010798161359841,1,21.123513010192294,3,4,6,3,0.4739478649004457,near-camera,random-mix,Pallet_2,384.9546510310769,,1.3960202280869927,6,78462.63376556999,0.5405001981634764,0.0,,,,,,,,,,,bottom,True,393,,,36,6,prealign-primary,64.62047863006592,0.017736,0.057277,8.81967,25.857657,24.234935,0.031915,,,,,,,,,,,,,
2151,1443,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,51.77598324100788,5,11,7,1,0.17390738291109226,,indoor,Pallet_3,600.4695246219856,,3.9563472547594016,8,30710.257281069993,0.7347516863156166,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2152,1443,accepted,usable,,,0.16535252292747066,1,13.932423077662955,2,0,6,3,0.4483776537606973,near-camera,outdoor-day,Pallet_0,605.9065,,2.322599683861151,6,45745.367606755004,0.0,0.16535252292747066,sledgehammer_01,small,left,0.6474,0.9545519900778857,0.8082512209510097,0.209248,True,7564.1119460215305,3,left,True,1383,,,12,6,gate-overlap-refine,66.65731430053711,0.015343,0.060444,0.019095,23.802548,36.123116,0.066237,0.208,1.006,0.09,1.006,0.208,0.09,0.19066039590462214,579.2194779282917,119.75909682811597,69366.80154194507,-0.07249371170217128,7564.1119460215305,9.170514931158532
2153,1444,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,12.440826213345904,2,3,5,2,0.2109137690267062,,outdoor-night,Pallet_2,464.1242772833476,,4.322490142430787,8,6210.136358684995,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2154,1444,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.32583932584083986,2,49.38314551736357,5,6,5,4,0.6965066031912445,near-pallet,random-mix,Pallet_1,462.9381651112392,,1.1423796524531564,5,234726.246815225,0.7701550965176783,0.0,,,,,,,,,,,,,0,0.0,0.32583932584083986,24,2,,45.83876132965088,0.015164,0.053498,6.404079,31.924422,6.260581,0.027108,,,,,,,,,,,,,
2155,1444,accepted,usable,,,0.42348492702402624,3,3.4114793598927546,1,1,5,0,0.07842180487707263,near-pallet,outdoor-night,Pallet_1,605.9065,,8.852995231002511,8,1710.5446911850158,0.2319236385144492,0.19156128850957704,chinese_screen_panels,large,left,0.921,0.9158499120950918,6.347329012303192,2.074282,True,327.6741450966182,1,left,True,8688,,,21,6,prealign,49.02507543563843,0.046906,0.215984,2.593152,10.565571,27.928246,0.455565,1.294,1.603,0.377,1.603,1.294,0.377,1.739868457778373,134.49379449723583,108.56829075447487,14601.761385648491,-0.5410224702442591,327.6741450966182,44.56183560452415
2156,1445,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,8.351388201394306,2,10,7,1,0.18726730870552494,,indoor,Pallet_3,347.23777550077824,,3.1869680339158672,8,6009.357712590005,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2157,1445,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,4.825928754797594,1,7,4,4,0.6610329566709281,,outdoor-day,Pallet_0,621.1738504335059,,1.8458427952508298,5,52017.949755320005,0.1872255750758935,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2158,1445,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.12485296717582106,1,13.129354372815325,2,5,6,0,0.0989689823702579,near-pallet,outdoor-day,Pallet_2,639.6953256358288,,9.874935354982894,6,2733.9561008399987,0.0,0.12485296717582106,WetFloorSign_01,road,left,0.5897,1.147273704544709,5.4945132525671445,0.22616999999999998,True,341.34253131831207,1,,,0,0.0,0.12485296717582106,36,6,,58.16163730621338,0.026492,0.134881,0.021944,10.422333,45.553826,0.348146,0.3,0.63,0.359,0.63,0.359,0.3,0.29769331169161506,64.62002252615063,36.82315569347314,2379.513150396186,0.5453518888805815,341.34253131831207,6.971042082585423
2159,1445,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,14.182449305527822,2,5,6,3,0.4143736672513607,,outdoor-night,Pallet_1,605.9065,,2.513194923275088,6,36326.80734972,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160,1445,accepted,usable,,,0.11871507696535818,1,67.4457111141906,6,10,8,2,0.368516090847002,near-camera,random-mix,Pallet_0,605.9065,,1.8839553599616765,6,127576.99646929497,0.8664581042185389,0.0,,,,,,,,,,,bottom,True,754,,,21,6,prealign,81.48150897026062,0.046167,1.779515,8.680525,43.56377,19.455014,0.220105,,,,,,,,,,,,,
2161,1446,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.2346135984775946,2,17.855262562339238,3,3,7,1,0.1818550649894201,near-pallet,indoor,Pallet_2,395.6149806471996,,3.7390393719687323,8,7383.248071114991,0.0,0.2346135984775946,metal_stool_01,medium,center,0.2529,0.8035953687602427,2.150694755395528,0.313465,True,1732.2103984170474,2,,,0,0.0,0.2346135984775946,36,6,,19.145799160003662,0.017896,0.125827,0.020679,8.486817,8.638032,0.251541,0.352,0.883,0.355,0.883,0.355,0.352,0.2024248876901432,65.63968616197799,26.389681299549476,1732.2103984170471,0.15542365108473244,1732.2103984170474,0.9999999999999999
2162,1446,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,28.12158800076503,4,1,6,0,0.07837869867978992,,outdoor-day,Pallet_3,394.71549907572387,,8.655633169007073,8,1920.5862611900084,0.6367571945045507,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2163,1446,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.4349365467955071,3,24.187108375698365,3,2,5,1,0.16214013066236804,near-camera,random-mix,Pallet_3,670.6126871598563,,7.1087617318882526,6,6822.55108775,0.541316149709977,0.0,,,,,,,,,,,,,0,0.0,0.4349365467955071,36,6,,77.7196614742279,0.04674,0.214868,2.752952,39.207728,33.097871,0.290396,,,,,,,,,,,,,
2164,1446,rejected,solve,solve_reject:d_occ_fail,,0.3349826386279882,2,70.96788407219995,6,8,5,3,0.4361032110724206,near-pallet,outdoor-day,Pallet_2,427.0717499498491,d_occ_fail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2165,1446,rejected,solve,solve_reject:C1,,0.13207174298507637,1,6.455800270807009,1,9,6,4,0.9744438003770777,near-pallet,indoor,Pallet_0,386.60132134567186,C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2166,1446,accepted,usable,,,0.18280462461009617,1,6.837203034459547,1,9,6,3,0.5015032893918118,near-pallet,outdoor-night,Pallet_2,605.9065,,1.845831334892587,6,56425.71664810002,0.0,0.18280462461009617,utility_box_01,road,left,0.9166,0.8426945717570943,1.27908773342262,0.5824,True,10314.881950211577,12,left,True,6657,,,21,6,prealign,33.96573829650879,0.017718,0.180157,0.023421,9.954077,18.066402,0.390608,0.52,1.12,0.432,1.12,0.52,0.432,0.4135821238749914,428.0390810618253,198.73243049299032,85065.24692540265,-0.38213958734263376,10314.881950211577,8.246846385251924
2167,1447,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,3.1639138577929082,1,0,5,2,0.23388065185458465,,indoor,Pallet_0,400.9933193689858,,2.946833191203688,8,5813.760946919998,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2168,1447,rejected,solve,solve_reject:d_occ_fail,,0.28564623869928185,2,5.010402899120425,1,6,4,4,0.629415398694146,near-pallet,outdoor-day,Pallet_1,449.4108650847035,d_occ_fail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169,1447,rejected,solve,solve_reject:d_occ_fail,,0.23795216674363967,2,5.25949007958418,1,11,4,4,0.7391095714072572,near-camera,outdoor-day,Pallet_1,328.5668485506815,d_occ_fail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2170,1447,rejected,solve,solve_reject:C1,,0.213477879756658,2,5.315083121816961,1,11,4,4,0.6140474441618947,near-camera,outdoor-day,Pallet_1,642.8792606989932,C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2171,1447,rejected,solve,solve_reject:C1,,0.32053048573989296,2,23.49468370442286,3,4,5,4,0.9886074645446637,near-camera,outdoor-day,Pallet_1,647.9319957018986,C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2172,1447,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.3492313319734048,2,18.383082616026325,3,7,4,4,0.7502988633117365,near-pallet,outdoor-day,Pallet_1,658.6274047612314,,1.005835503056985,4,614528.5361356649,0.4032493645068395,0.0,,,,,,,,,,,,,0,0.0,0.3492313319734048,36,6,,44.34885120391846,0.018546,0.050555,3.260131,19.205296,20.603898,0.058352,,,,,,,,,,,,,
2173,1447,rejected,solve,solve_reject:d_occ_fail,,0.392624522771716,3,10.496345386802957,2,4,4,4,0.6209997584829079,near-camera,random-mix,Pallet_3,345.50941652685196,d_occ_fail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2174,1447,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,1.2385386819129016,0,11,4,1,0.11449340715249755,,outdoor-night,Pallet_1,605.9065,,8.085098602037004,8,1526.5902795599977,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2175,1447,accepted,usable,,,0.23589377575256942,2,10.658735224656754,2,4,4,2,0.34947901581540625,near-camera,random-mix,Pallet_3,551.1354577981233,,1.8070022809626365,6,60858.35871425,0.3446472532331147,0.0,,,,,,,,,,,right,True,3555,,,21,6,prealign,74.75482273101807,0.014145,0.086806,9.888465,20.264511,37.262005,0.158437,,,,,,,,,,,,,
2176,1448,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.4171172301343314,3,6.392242064227165,1,8,4,4,0.6133246849093611,near-pallet,outdoor-day,Pallet_0,660.0375066321508,,1.8496556431470876,4,66950.58488319002,0.21181511269792486,0.20530211743640653,SchoolChair_01,medium,right,0.2916,1.0168711178064973,1.550089937447392,0.67905,True,13745.096840124781,2,,,0,0.0,0.4171172301343314,36,6,,65.76186156272888,0.016613,0.051308,5.975994,36.530217,21.906221,0.075752,0.566,1.006,0.675,1.006,0.675,0.566,0.7021559462290266,235.21735973499764,157.8247692058881,37123.125513394356,-0.459918247788712,13745.096840124781,2.7008267708252354
2177,1448,rejected,render,usable_reject:rendered|usable_reject:realize_ok,bounded_local_search_exhausted,0.16883600171732066,1,6.490875903793533,1,6,6,3,0.4453743846529565,near-pallet,indoor,Pallet_2,384.52022933846735,,1.6958936556981536,6,28195.343676095006,0.0,0.16883600171732066,metal_trash_can,medium,bottom,0.8349,1.1210247706777117,1.46957393560496,1.610868,True,4760.389093317623,6,,,0,0.0,0.16883600171732066,36,6,,44.61581301689148,0.015517,0.057526,0.016852,15.798771,27.557064,0.034145,1.778,0.906,0.556,1.778,0.906,0.556,2.0243722363152146,476.53186675060067,242.8221998177976,115712.51616766246,-1.0339910314378356,4760.389093317623,24.307365196280582
2178,1448,accepted,usable,,,0.1642975807284155,1,9.807106922185165,2,4,6,1,0.1377953310232136,near-camera,outdoor-night,Pallet_0,605.9065,,7.557598571315607,8,3154.878432979989,0.4389709686675488,0.0,,,,,,,,,,,bottom,True,295,,,36,6,gate-overlap-refine,111.64423203468323,0.01935,1.785729,4.90842,36.565677,63.59543,0.350457,,,,,,,,,,,,,
2179,1449,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,33.353658923928634,4,6,7,4,0.9345475875290572,,outdoor-day,Pallet_3,680.6330794271506,,1.2517694346185901,4,406024.56821545004,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2180,1449,rejected,mode_filter,proposal_skip:mode_requires_explicit_occluder,,0.0,0,24.33509619826537,3,10,5,3,0.470663223090769,,random-mix,Pallet_2,571.62554581884,,1.3916269052909853,5,178340.47503526002,0.5191265890422397,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
