relative_path,absolute_path,entry_type,depth,parent,extension,file_count_recursive,total_bytes_recursive,modified_time,sha256,hash_status,is_gitignored,is_symlink,is_empty,top_level_group,proposed_category,referenced_by_code_count,referenced_by_code_paths,contains_rgb,contains_labels,contains_masks,contains_overlay,contains_blend,contains_3d_models,contains_textures,contains_manifest,contains_license,contains_weights,ext_histogram,proposed_destination,status
data/pallet/archive/trunc_addon_v1_pilot/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\trunc_addon_v1_pilot\overlay,dir,3,data/pallet/archive/trunc_addon_v1_pilot,,300,118632850,2026-07-03 13:30,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),9,_docs/history/2026-07-28.md:165;reports/v2_overlay_fix/final_report.md:23;reports/v2_overlay_fix/visual_verification.md:38;reports/v2_overlay_fix/visual_verification.md:4;scripts/data_prep/blender/_make_archive_vs_new_sheet.py:22;scripts/data_prep/blender/overlay_archive_trunc_style.py:6;scripts/data_prep/blender/overlay_v2_detailed.py:9;scripts/data_prep/blender/tests/test_overlay_archive_trunc_style.py:4;scripts/data_prep/blender/tests/test_overlay_archive_trunc_style.py:42,true,false,false,false,false,false,false,false,false,false,.png=300,(상속),(상속)
data/pallet/archive/usd_debug,E:\CODING\GitHub\FoundationPose\data\pallet\archive\usd_debug,dir,2,data/pallet/archive,,5,342314,2026-04-22 22:24,,N/A_DIR,true,false,false,archive,SUPERSEDED_RUN,0,,false,true,false,false,false,false,false,false,false,false,.png=4;.json=1,archive/superseded_runs/,BLOCKED_BY_UNKNOWN_PURPOSE
data/pallet/archive/_addon_pilot,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_addon_pilot,dir,2,data/pallet/archive,,81,20886859,2026-06-25 13:56,,N/A_DIR,true,false,false,archive,SUPERSEDED_RUN,0,,true,true,true,true,false,false,false,false,false,false,.png=60;.json=21,archive/superseded_runs/,BLOCKED_BY_UNKNOWN_PURPOSE
data/pallet/archive/_addon_pilot/mask,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_addon_pilot\mask,dir,3,data/pallet/archive/_addon_pilot,,20,1769154,2026-06-25 13:56,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,true,false,false,false,false,false,false,false,false,false,.png=20,(상속),(상속)
data/pallet/archive/_addon_pilot/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_addon_pilot\overlay,dir,3,data/pallet/archive/_addon_pilot,,20,7976629,2026-06-25 13:56,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,true,false,false,false,false,false,false,false,false,false,.png=20,(상속),(상속)
data/pallet/archive/_addon_pilot2,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_addon_pilot2,dir,2,data/pallet/archive,,33,8488781,2026-06-25 14:02,,N/A_DIR,true,false,false,archive,SUPERSEDED_RUN,0,,true,true,true,true,false,false,false,false,false,false,.png=24;.json=9,archive/superseded_runs/,BLOCKED_BY_UNKNOWN_PURPOSE
data/pallet/archive/_addon_pilot2/mask,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_addon_pilot2\mask,dir,3,data/pallet/archive/_addon_pilot2,,8,711904,2026-06-25 14:02,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,true,false,false,false,false,false,false,false,false,false,.png=8,(상속),(상속)
data/pallet/archive/_addon_pilot2/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_addon_pilot2\overlay,dir,3,data/pallet/archive/_addon_pilot2,,8,3238811,2026-06-25 14:02,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,true,false,false,false,false,false,false,false,false,false,.png=8,(상속),(상속)
data/pallet/archive/_addon_pilot3,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_addon_pilot3,dir,2,data/pallet/archive,,17,4033900,2026-06-25 14:03,,N/A_DIR,true,false,false,archive,SUPERSEDED_RUN,0,,true,true,true,true,false,false,false,false,false,false,.png=12;.json=5,archive/superseded_runs/,BLOCKED_BY_UNKNOWN_PURPOSE
data/pallet/archive/_addon_pilot3/mask,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_addon_pilot3\mask,dir,3,data/pallet/archive/_addon_pilot3,,4,352541,2026-06-25 14:03,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,.png=4,(상속),(상속)
data/pallet/archive/_addon_pilot3/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_addon_pilot3\overlay,dir,3,data/pallet/archive/_addon_pilot3,,4,1547432,2026-06-25 14:03,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,.png=4,(상속),(상속)
data/pallet/archive/_addon_pilot4,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_addon_pilot4,dir,2,data/pallet/archive,,50,13366774,2026-06-25 14:06,,N/A_DIR,true,false,false,archive,SUPERSEDED_RUN,0,,true,true,true,true,false,false,false,false,false,false,.png=37;.json=13,archive/superseded_runs/,BLOCKED_BY_UNKNOWN_PURPOSE
data/pallet/archive/_addon_pilot4/mask,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_addon_pilot4\mask,dir,3,data/pallet/archive/_addon_pilot4,,12,1051301,2026-06-25 14:06,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,true,false,false,false,false,false,false,false,false,false,.png=12,(상속),(상속)
data/pallet/archive/_addon_pilot4/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_addon_pilot4\overlay,dir,3,data/pallet/archive/_addon_pilot4,,12,5458516,2026-06-25 14:06,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,true,false,false,false,false,false,false,false,false,false,.png=12,(상속),(상속)
data/pallet/archive/_cam_test10,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_cam_test10,dir,2,data/pallet/archive,,42,17418114,2026-06-16 10:40,,N/A_DIR,true,false,false,archive,SUPERSEDED_RUN,0,,true,true,false,true,false,false,false,false,false,false,.png=30;.json=11;.log=1,archive/superseded_runs/,BLOCKED_BY_UNKNOWN_PURPOSE
data/pallet/archive/_cam_test10/train,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_cam_test10\train,dir,3,data/pallet/archive/_cam_test10,,41,17414364,2026-06-16 10:40,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,true,true,false,true,false,false,false,false,false,false,.png=30;.json=11,(상속),(상속)
data/pallet/archive/_cam_test10/train/images,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_cam_test10\train\images,dir,4,data/pallet/archive/_cam_test10/train,,10,5268181,2026-06-16 10:41,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,true,false,false,false,false,false,false,false,false,false,.png=10,(상속),(상속)
data/pallet/archive/_cam_test10/train/json,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_cam_test10\train\json,dir,4,data/pallet/archive/_cam_test10/train,,10,41276,2026-06-16 10:41,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,false,true,false,false,false,false,false,false,false,false,.json=10,(상속),(상속)
data/pallet/archive/_cam_test10/train/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_cam_test10\train\overlay,dir,4,data/pallet/archive/_cam_test10/train,,10,5129541,2026-06-16 10:41,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,true,false,false,true,false,false,false,false,false,false,.png=10,(상속),(상속)
data/pallet/archive/_cam_test10/train/_crop,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_cam_test10\train\_crop,dir,4,data/pallet/archive/_cam_test10/train,,10,6973122,2026-06-16 10:41,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,true,false,false,false,false,false,false,false,false,false,.png=10,(상속),(상속)
data/pallet/archive/_cam_test10/train/_stats,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_cam_test10\train\_stats,dir,4,data/pallet/archive/_cam_test10/train,,1,2244,2026-06-16 10:41,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,false,true,false,false,false,false,false,false,false,false,.json=1,(상속),(상속)
data/pallet/archive/_cam_test10b,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_cam_test10b,dir,2,data/pallet/archive,,41,15745613,2026-06-16 10:51,,N/A_DIR,true,false,false,archive,SUPERSEDED_RUN,0,,true,true,false,true,false,false,false,false,false,false,.png=30;.json=11,archive/superseded_runs/,BLOCKED_BY_UNKNOWN_PURPOSE
data/pallet/archive/_cam_test10b/train,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_cam_test10b\train,dir,3,data/pallet/archive/_cam_test10b,,41,15745613,2026-06-16 10:51,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,true,true,false,true,false,false,false,false,false,false,.png=30;.json=11,(상속),(상속)
data/pallet/archive/_cam_test10b/train/images,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_cam_test10b\train\images,dir,4,data/pallet/archive/_cam_test10b/train,,10,5484047,2026-06-16 10:52,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,true,false,false,false,false,false,false,false,false,false,.png=10,(상속),(상속)
data/pallet/archive/_cam_test10b/train/json,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_cam_test10b\train\json,dir,4,data/pallet/archive/_cam_test10b/train,,10,41718,2026-06-16 10:52,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,false,true,false,false,false,false,false,false,false,false,.json=10,(상속),(상속)
data/pallet/archive/_cam_test10b/train/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_cam_test10b\train\overlay,dir,4,data/pallet/archive/_cam_test10b/train,,10,5518563,2026-06-16 10:52,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,true,false,false,true,false,false,false,false,false,false,.png=10,(상속),(상속)
data/pallet/archive/_cam_test10b/train/_crop,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_cam_test10b\train\_crop,dir,4,data/pallet/archive/_cam_test10b/train,,10,4699049,2026-06-16 10:52,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,true,false,false,false,false,false,false,false,false,false,.png=10,(상속),(상속)
data/pallet/archive/_cam_test10b/train/_stats,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_cam_test10b\train\_stats,dir,4,data/pallet/archive/_cam_test10b/train,,1,2236,2026-06-16 10:52,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,false,true,false,false,false,false,false,false,false,false,.json=1,(상속),(상속)
data/pallet/archive/_diag_pallet3,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_diag_pallet3,dir,2,data/pallet/archive,,26,5862609,2026-06-16 10:17,,N/A_DIR,true,false,false,archive,SUPERSEDED_RUN,0,,true,false,false,false,false,false,false,false,false,false,.png=26,archive/superseded_runs/,BLOCKED_BY_UNKNOWN_PURPOSE
data/pallet/archive/_efront_12kp_check,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_efront_12kp_check,dir,2,data/pallet/archive,,107,44909247,2026-07-23 19:07,,N/A_DIR,true,false,false,archive,SUPERSEDED_RUN,0,,true,true,true,true,false,false,true,false,false,false,.png=77;.py=9;.json=8;.txt=8;.pyc=3;.log=2,archive/superseded_runs/,SAFE_CANDIDATE
data/pallet/archive/_efront_12kp_check/debug,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_efront_12kp_check\debug,dir,3,data/pallet/archive/_efront_12kp_check,,8,7618,2026-07-23 15:30,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,.txt=8,(상속),(상속)
data/pallet/archive/_efront_12kp_check/kp12_validate,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_efront_12kp_check\kp12_validate,dir,3,data/pallet/archive/_efront_12kp_check,,34,26235581,2026-07-23 18:39,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,true,false,false,false,false,false,false,false,false,false,.png=34,(상속),(상속)
data/pallet/archive/_efront_12kp_check/kp12_validate/ratio_sweep,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_efront_12kp_check\kp12_validate\ratio_sweep,dir,4,data/pallet/archive/_efront_12kp_check/kp12_validate,,12,9483502,2026-07-23 17:41,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,true,false,false,false,false,false,false,false,false,false,.png=12,(상속),(상속)
data/pallet/archive/_efront_12kp_check/logs,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_efront_12kp_check\logs,dir,3,data/pallet/archive/_efront_12kp_check,,1,1545,2026-07-23 17:16,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,false,true,false,false,false,false,false,false,false,false,.json=1,(상속),(상속)
data/pallet/archive/_efront_12kp_check/_smoke_4pallet,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_efront_12kp_check\_smoke_4pallet,dir,3,data/pallet/archive/_efront_12kp_check,,7,1178452,2026-07-23 17:16,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,false,true,true,true,false,false,false,false,false,false,.png=4;.json=2;.log=1,(상속),(상속)
data/pallet/archive/_efront_12kp_check/_smoke_4pallet/mask,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_efront_12kp_check\_smoke_4pallet\mask,dir,4,data/pallet/archive/_efront_12kp_check/_smoke_4pallet,,2,159675,2026-07-23 17:16,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,.png=2,(상속),(상속)
data/pallet/archive/_efront_12kp_check/_smoke_4pallet/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_efront_12kp_check\_smoke_4pallet\overlay,dir,4,data/pallet/archive/_efront_12kp_check/_smoke_4pallet,,0,0,2026-07-23 17:16,,N/A_DIR,true,false,true,archive,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,,(상속),(상속)
data/pallet/archive/_efront_12kp_check/_smoke_v4,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_efront_12kp_check\_smoke_v4,dir,3,data/pallet/archive/_efront_12kp_check,,6,1071010,2026-07-23 17:16,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,false,true,false,true,false,false,false,false,false,false,.json=3;.png=2;.log=1,(상속),(상속)
data/pallet/archive/_efront_12kp_check/_smoke_v4/logs,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_efront_12kp_check\_smoke_v4\logs,dir,4,data/pallet/archive/_efront_12kp_check/_smoke_v4,,1,1520,2026-07-23 17:16,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,false,true,false,false,false,false,false,false,false,false,.json=1,(상속),(상속)
data/pallet/archive/_efront_12kp_check/_smoke_v4/train,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_efront_12kp_check\_smoke_v4\train,dir,4,data/pallet/archive/_efront_12kp_check/_smoke_v4,,4,1067456,2026-07-23 17:16,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,false,true,false,true,false,false,false,false,false,false,.json=2;.png=2,(상속),(상속)
data/pallet/archive/_efront_12kp_check/_smoke_v4/train/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_efront_12kp_check\_smoke_v4\train\overlay,dir,5,data/pallet/archive/_efront_12kp_check/_smoke_v4/train,,0,0,2026-07-23 17:16,,N/A_DIR,true,false,true,archive,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,,(상속),(상속)
data/pallet/archive/_efront_12kp_check/__pycache__,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_efront_12kp_check\__pycache__,dir,3,data/pallet/archive/_efront_12kp_check,,3,57670,2026-07-23 17:40,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,.pyc=3,(상속),(상속)
data/pallet/archive/_emptywood_test,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_emptywood_test,dir,2,data/pallet/archive,,48,14951374,2026-06-18 16:40,,N/A_DIR,true,false,false,archive,SUPERSEDED_RUN,0,,true,true,false,true,false,false,false,false,false,false,.png=30;.json=16;.log=1;.jpg=1,archive/superseded_runs/,BLOCKED_BY_UNKNOWN_PURPOSE
data/pallet/archive/_emptywood_test/logs,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_emptywood_test\logs,dir,3,data/pallet/archive/_emptywood_test,,1,2649,2026-06-18 16:40,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,false,true,false,false,false,false,false,false,false,false,.json=1,(상속),(상속)
data/pallet/archive/_emptywood_test/test_batch_000,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_emptywood_test\test_batch_000,dir,3,data/pallet/archive/_emptywood_test,,45,14223721,2026-06-18 16:40,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,true,true,false,true,false,false,false,false,false,false,.png=30;.json=15,(상속),(상속)
data/pallet/archive/_emptywood_test/test_batch_000/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_emptywood_test\test_batch_000\overlay,dir,4,data/pallet/archive/_emptywood_test/test_batch_000,,15,6882482,2026-06-18 16:40,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,true,false,false,false,false,false,false,false,false,false,.png=15,(상속),(상속)
data/pallet/archive/_floor_applied14,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_floor_applied14,dir,2,data/pallet/archive,,16,8575358,2026-06-16 21:10,,N/A_DIR,true,false,false,archive,SUPERSEDED_RUN,0,,true,true,false,false,false,false,false,true,false,false,.png=15;.json=1,archive/superseded_runs/,SAFE_CANDIDATE
data/pallet/archive/_floor_compare,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_floor_compare,dir,2,data/pallet/archive,,20,10247704,2026-06-16 18:23,,N/A_DIR,true,false,false,archive,SUPERSEDED_RUN,0,,true,true,false,false,false,false,false,true,false,false,.png=18;.json=1;.log=1,archive/superseded_runs/,SAFE_CANDIDATE
data/pallet/archive/_floor_emit,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_floor_emit,dir,2,data/pallet/archive,,6,1539034,2026-06-16 20:49,,N/A_DIR,true,false,false,archive,SUPERSEDED_RUN,0,,false,true,false,true,false,false,false,false,false,false,.json=3;.png=3,archive/superseded_runs/,SAFE_CANDIDATE
data/pallet/archive/_floor_emit/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_floor_emit\overlay,dir,3,data/pallet/archive/_floor_emit,,0,0,2026-06-16 20:49,,N/A_DIR,true,false,true,archive,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,,(상속),(상속)
data/pallet/archive/_floor_fix_test,E:\CODING\GitHub\FoundationPose\data\pallet\archive\_floor_fix_test,dir,2,data/pallet/archive,,7,6180215,2026-06-17 10:39,,N/A_DIR,true,false,false,archive,SUPERSEDED_RUN,0,,true,false,false,false,false,false,false,false,false,false,.png=7,archive/superseded_runs/,SAFE_CANDIDATE
